open_idx,close_idx,side,entry_price,close_price,qty,pnl_usd,pnl_pct,close_reason,confluence_score,duration_candles
0,11,LONG,0.08921,0.08750428571428572,112.09505660800359,-0.19520213941422293,-0.09760106970711147,SL,4,11
0,4,SHORT,0.14392,0.1411342857142857,69.48304613674264,0.18955991423806842,0.09477995711903421,TP,4,4
0,5,SHORT,2.1184,2.0782749999999997,4.720543806646526,0.18541182024169273,0.09270591012084636,TP,4,5
0,1,SHORT,1.6141,1.6350642857142859,9.293104516448794,-0.20082329825555204,-0.06694109941851735,SL,5,1
0,3,SHORT,162.96,165.13500000000002,0.06136475208640157,-0.1374683357879241,-0.06873416789396206,SL,4,3
0,3,SHORT,2.101,2.1324285714285716,4.75963826749167,-0.15358863126402467,-0.07679431563201233,SL,4,3
0,1,SHORT,298.26,289.57,0.05029169181251258,0.4310348018507342,0.14367826728357805,SOFT_EXIT,5,1
0,8,SHORT,0.0062114,0.005974571428571428,1609.9430080175161,0.37728050267020585,0.18864025133510293,TP,4,8
0,6,LONG,1.8326,1.7936785714285715,2.728364072901888,-0.10819182738030272,-0.10819182738030272,SL,3,6
0,9,SHORT,4.451,4.528928571428571,1.1233430689732646,-0.08954052058927335,-0.08954052058927335,SL,3,9
0,2,SHORT,2.1088,2.1356571428571427,2.3710166919575113,-0.06567873401257276,-0.06567873401257276,SL,3,2
0,6,LONG,64.7,63.52214285714286,0.07727975270479134,-0.09302450872157206,-0.09302450872157206,SL,3,6
0,3,LONG,91058.2,90546.70714285714,5.490993672178892e-05,-0.030086040419361512,-0.030086040419361512,SL,3,3
0,6,SHORT,1.6118,1.6387285714285713,6.204243702692642,-0.17107141970822318,-0.08553570985411159,SL,4,6
0,1,SHORT,25.302,25.592285714285712,0.3952256738597739,-0.11872836704043643,-0.05936418352021822,SL,4,1
0,1,SHORT,0.14044,0.13851464285714285,35.602392480774704,0.06654732066566359,0.06654732066566359,TP,3,1
0,1,LONG,4.564,4.516285714285714,1.0955302366345312,-0.054272442719419424,-0.054272442719419424,SL,3,1
0,2,SHORT,2.069,2.0919285714285714,4.833252779120348,-0.11481958157840216,-0.05740979078920108,SL,4,2
0,1,SHORT,0.2331,0.23602142857142858,42.9000429000429,-0.1293294110436969,-0.06466470552184846,SL,4,1
0,1,LONG,0.0062535,0.006125092857142858,2398.6567522187574,-0.3140046602474033,-0.10466822008246777,SL,5,1
0,1,LONG,1.8373,1.810642857142857,8.164153921515267,-0.22363301739353617,-0.07454433913117872,SL,5,1
0,7,SHORT,423.45,408.6632142857143,0.01180776951233912,0.1725989575426345,0.1725989575426345,TP,3,7
0,1,LONG,1.7068,1.739125,5.858917272088118,0.18538950082024805,0.09269475041012402,TP,4,1
0,1,LONG,24.437,24.406,0.20460776691083193,-0.008342840774236273,-0.008342840774236273,SOFT_EXIT,3,1
0,4,LONG,908.0,902.6485714285715,0.005506607929515419,-0.031468219005663704,-0.031468219005663704,SL,3,4
0,3,LONG,1.8284,1.8105928571428571,2.734631371691096,-0.05069597149732802,-0.05069597149732802,SL,3,3
0,3,LONG,3094.19,3090.79,0.0016159317947508072,-0.007494168102152891,-0.007494168102152891,SOFT_EXIT,3,3
0,24,SHORT,0.448,0.4499,11.160714285714285,-0.023205357142857284,-0.023205357142857284,TIMEOUT,3,24
0,1,LONG,0.07916,0.07939,126.32642748863063,0.025055078322386053,0.012527539161193027,SOFT_EXIT,4,1
0,1,SHORT,135.49,135.97071428571428,0.03690309247914975,-0.01973984374176215,-0.01973984374176215,SL,3,1
0,24,SHORT,2.0909,2.0889,2.3913147448467167,0.002782629489692907,0.002782629489692907,TIMEOUT,3,24
0,5,SHORT,0.13892,0.13950357142857142,35.99193780593147,-0.023003866562461606,-0.023003866562461606,SL,3,5
0,5,LONG,65.1,63.63999999999999,0.07680491551459294,-0.11413517665130576,-0.11413517665130576,SL,3,5
0,1,LONG,3098.06,3091.795,0.003227826446227639,-0.024222332685615747,-0.012111166342807874,SL,4,1
0,1,LONG,917.42,912.8807142857142,0.0054500664908111885,-0.02673940896364648,-0.02673940896364648,SL,3,1
